Country,Status,Year,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,BMI_Category,Region
Eritrea,Developing,2011.0,62.9,286.0,6.0,0.6200000000000001,20.97991915,96.0,48.0,16.499999999999996,8.0,96.0,3.6,96.0,0.7,582.7755319999997,447469.0,8.8,8.7,0.405,5.000000000000001,Underweight,Africa
Eritrea,Developing,2010.0,62.1,298.0,6.0,0.6100000000000003,17.357397839999976,9.0,51.0,16.0,9.0,9.0,3.24,9.0,0.9,482.14994000000024,43984.0,8.9,8.8,0.404,5.1000000000000005,Underweight,Africa
Eritrea,Developing,2009.0,61.4,311.0,6.0,0.6299999999999999,1.5751601959999562,92.0,82.0,15.5,9.0,92.0,3.3,92.0,1.0,43.7544498999996,431334.0,9.0,8.9,0.402,5.199999999999999,Underweight,Africa
Eritrea,Developing,2008.0,67.0,322.0,6.0,0.4900000000000002,11.765723109999954,94.0,0.0,15.100000000000001,9.0,94.0,3.69,94.0,1.1,326.8256419999989,4232636.0,9.1,9.1,0.406,5.199999999999999,Underweight,Africa
Eritrea,Developing,2007.0,62.0,329.0,6.0,1.23,11.423859610000022,91.0,55.0,14.7,9.0,91.0,3.29,91.0,1.3,317.3294335999999,4153332.0,9.2,9.2,0.405,5.299999999999999,Underweight,Africa
Eritrea,Developing,2006.0,59.7,336.0,7.0,0.9699999999999998,10.602697730000045,94.0,128.0,14.3,9.0,94.0,3.3,94.0,1.4,297.8285880000003,466648.0,9.3,9.3,0.405,5.299999999999999,Underweight,Africa
Eritrea,Developing,2005.0,59.4,34.0,7.0,1.0700000000000003,5.064688968000041,96.0,19.0,13.899999999999995,9.0,96.0,2.97,96.0,1.6,276.7589600000001,39697.0,9.4,9.5,0.0,5.4,Underweight,Africa
Eritrea,Developing,2004.0,59.1,342.0,7.0,0.6400000000000001,10.26097341000002,84.0,24.0,13.600000000000001,10.0,98.0,3.14,98.0,1.8,287.4222243000004,3858623.0,9.6,9.6,0.0,5.000000000000001,Underweight,Africa
Eritrea,Developing,2003.0,58.8,343.0,7.0,0.5599999999999996,6.9139980129999685,91.0,376.0,13.3,10.0,95.0,3.5,93.0,1.9,232.79454589999932,3738265.0,9.7,9.7,0.0,4.7,Underweight,Africa
Eritrea,Developing,2002.0,58.5,343.0,7.0,0.8300000000000001,0.703132179000022,86.0,460.0,13.100000000000001,10.0,92.0,4.2,9.0,1.9,21.768798099999913,3614639.0,9.9,9.899999999999999,0.0,4.4,Underweight,Africa
Eritrea,Developing,2001.0,58.1,345.0,7.0,0.6100000000000003,5.5936195379999845,92.2,204.0,12.799999999999997,10.0,89.0,3.95,86.0,2.0,215.13921300000038,3497124.0,1.0,1.0,0.0,4.3,Underweight,Africa
Eritrea,Developing,2000.0,45.3,593.0,7.0,0.8300000000000001,0.7359403609999617,72.4,789.0,12.600000000000001,10.0,82.0,4.43,81.0,1.9,28.196948699998757,339281.0,1.2000000000000002,1.1,0.0,3.9000000000000004,Underweight,Africa
Estonia,Developing,2015.0,77.6,119.0,0.0,7.024,0.0,91.0,4.0,59.9,0.0,93.0,7.82,93.0,0.10000000000000009,1774.9291000000003,131547.0,1.8999999999999995,1.9,0.863,16.5,Severe obesity,Europe
Estonia,Developing,2014.0,77.3,122.0,0.0,0.009999999999999787,2700.07305,93.0,0.0,59.4,0.0,93.0,6.38,93.0,0.10000000000000009,19941.45532,1314545.0,1.8999999999999995,1.9,0.86,16.5,Severe obesity,Europe
Estonia,Developing,2013.0,76.9,127.0,0.0,0.009999999999999787,261.2914808,93.0,2.0,59.0,0.0,94.0,6.48,94.0,0.10000000000000009,1929.7745999999997,1317997.0,1.8999999999999995,1.9,0.856,16.5,Severe obesity,Europe
Estonia,Developing,2012.0,76.3,135.0,0.0,0.009999999999999787,2263.103797,94.0,4.0,58.5,0.0,94.0,6.36,94.0,0.10000000000000009,17421.8922,1322696.0,1.8999999999999995,1.9,0.85,16.5,Severe obesity,Europe
Estonia,Developing,2011.0,76.1,138.0,0.0,0.009999999999999787,2146.945741,94.0,7.0,58.0,0.0,93.0,5.83,93.0,0.10000000000000009,17454.84342,1327439.0,1.8999999999999995,2.0,0.838,16.4,Severe obesity,Europe
Estonia,Developing,2010.0,75.6,137.0,0.0,14.969999999999999,1802.017593,94.0,0.0,57.6,0.0,94.0,6.25,94.0,0.10000000000000009,14638.6482,1331475.0,1.8999999999999995,2.0,0.833,16.2,Severe obesity,Europe
Estonia,Developing,2009.0,74.9,156.0,0.0,15.04,1717.088711,95.0,0.0,57.1,0.0,95.0,6.93,95.0,0.10000000000000009,14726.31828,1334515.0,2.0,2.0,0.836,16.1,Severe obesity,Europe
Estonia,Developing,2008.0,74.2,167.0,0.0,16.99,225.07236180000007,94.0,0.0,56.7,0.0,95.0,6.6,95.0,0.10000000000000009,1894.5484999999999,13379.0,2.0,2.1,0.835,16.1,Severe obesity,Europe
Estonia,Developing,2007.0,73.0,189.0,0.0,17.87,1904.12469,95.0,1.0,56.3,0.0,95.0,5.16,95.0,0.10000000000000009,16586.452,13468.0,2.0,2.1,0.829,16.1,Severe obesity,Europe
Estonia,Developing,2006.0,73.0,188.0,0.0,16.58,244.3510801,95.0,27.0,55.9,0.0,95.0,5.1,95.0,0.10000000000000009,12595.4165,134681.0,2.1,2.2,0.822,16.1,Severe obesity,Europe
Estonia,Developing,2005.0,72.8,189.0,0.0,15.52,153.50452630000007,95.0,2.0,55.5,0.0,96.0,5.2,96.0,0.10000000000000009,1338.31322,1354775.0,2.1,2.2,0.812,15.9,Severe obesity,Europe
Estonia,Developing,2004.0,72.3,195.0,0.0,15.07,101.12011610000002,9.0,0.0,55.2,0.0,95.0,5.13,94.0,0.10000000000000009,885.465115,136255.0,2.2,2.3,0.805,15.7,Severe obesity,Europe
Estonia,Developing,2003.0,71.9,199.0,0.0,11.64,132.72339220000003,79.8,0.0,54.9,0.0,95.0,4.92,94.0,0.10000000000000009,7174.237415,13772.0,2.2,2.3,0.798,15.6,Severe obesity,Europe
Estonia,Developing,2002.0,71.2,211.0,0.0,11.48,7.806042824999963,81.0,0.0,54.6,0.0,94.0,4.84,94.0,0.10000000000000009,538.3477810000004,137935.0,2.3,2.4,0.791,15.4,Severe obesity,Europe
Estonia,Developing,2001.0,78.0,225.0,0.0,0.009999999999999787,88.62945821999995,94.6,0.0,54.3,0.0,94.0,4.85,94.0,0.10000000000000009,4498.95727,1388115.0,2.4,2.5,0.781,15.0,Severe obesity,Europe
Estonia,Developing,2000.0,78.0,218.0,0.0,0.009999999999999787,5.34809451000001,93.6,9.0,54.0,0.0,93.0,5.28,93.0,0.10000000000000009,47.328269999999975,1396985.0,2.5,2.5,0.764,14.4,Severe obesity,Europe
Ethiopia,Developing,2015.0,64.8,225.0,136.0,0.05400000000000027,0.0,77.0,17745.0,17.6,194.0,75.0,4.31,77.0,0.5999999999999999,645.4637627000002,9987333.0,1.4,1.1999999999999997,0.441,8.4,Underweight,Africa
Ethiopia,Developing,2014.0,64.2,234.0,140.0,0.009999999999999787,89.95805844999995,77.0,12739.0,17.2,202.0,75.0,4.88,77.0,0.5999999999999999,571.1622759000002,97366774.0,1.5,1.2999999999999998,0.435,8.4,Underweight,Africa
Ethiopia,Developing,2013.0,63.7,237.0,145.0,1.8600000000000003,8.313282039,72.0,5253.0,16.8,211.00000000000006,7.0,5.19,72.0,0.9,52.1535887,94887724.0,1.6,1.4,0.427,8.4,Underweight,Africa
Ethiopia,Developing,2012.0,63.3,241.0,150.0,1.8399999999999999,86.82551123999997,69.0,4347.0,16.399999999999995,221.0,7.0,5.77,69.0,1.2,468.5672489999997,92444183.0,1.7000000000000002,1.5,0.422,8.4,Underweight,Africa
Ethiopia,Developing,2011.0,62.6,249.0,156.0,1.3200000000000003,67.77565369000001,65.0,3255.0,16.0,231.0,7.0,6.55,65.0,1.4,354.84635439999965,946756.0,1.8999999999999995,1.6,0.411,8.2,Underweight,Africa
Ethiopia,Developing,2010.0,61.8,261.0,162.0,1.3399999999999999,67.73374412999999,62.0,4235.0,15.600000000000001,243.0,69.0,6.86,61.0,1.7,341.39991999999984,877267.0,11.0,1.7000000000000002,0.401,8.1,Underweight,Africa
Ethiopia,Developing,2009.0,68.0,274.0,169.0,1.17,53.77354001000003,56.0,1176.0,15.299999999999997,256.0,65.0,4.41,58.0,2.0,379.7566385,85416253.0,11.1,1.8000000000000003,0.393,8.1,Underweight,Africa
Ethiopia,Developing,2008.0,59.8,289.0,177.0,1.13,38.55783268000005,52.0,3511.0,14.899999999999999,270.0,63.0,4.28,54.0,2.4,325.38255430000027,83184892.0,11.2,1.9,0.378,7.6,Underweight,Africa
Ethiopia,Developing,2007.0,58.5,38.999999999999986,186.0,1.06,30.464518109999972,47.0,1446.0,14.5,286.00000000000006,61.0,4.69,5.0,2.8,243.326822,8149.0,11.3,11.0,0.362,7.1,Underweight,Africa
Ethiopia,Developing,2006.0,57.2,328.0,196.0,1.2199999999999998,22.189522460000035,49.599999999999994,1451.0,14.2,304.0,59.0,4.47,46.0,3.3,193.79495599999973,7885689.0,11.4,11.100000000000001,0.346,6.6,Underweight,Africa
Ethiopia,Developing,2005.0,56.0,343.0,206.0,0.9900000000000002,18.03753132999998,49.599999999999994,357.0,13.8,323.0,56.0,4.2,44.0,3.7,161.62662480000108,7672783.0,11.5,11.2,0.325,5.8,Underweight,Africa
Ethiopia,Developing,2004.0,55.0,354.0,217.0,0.8599999999999999,1.506962481999949,25.4,73.0,13.5,342.0,54.0,4.23,4.0,4.1,135.76238579999972,7462445.0,11.5,11.3,0.31,5.4,Underweight,Africa
Ethiopia,Developing,2003.0,54.0,363.0,228.0,0.79,10.972019120000027,40.6,228.0,13.2,360.0,55.0,4.64,37.0,4.4,118.87344659999962,72545144.0,11.6,11.5,0.306,5.199999999999999,Underweight,Africa
Ethiopia,Developing,2002.0,53.2,369.0,237.0,0.7999999999999998,10.824525939999944,39.599999999999994,3332.0,12.899999999999999,377.0,55.0,4.73,35.0,4.6,111.36343560000023,7497192.0,11.7,11.6,0.298,4.8999999999999995,Underweight,Africa
Ethiopia,Developing,2001.0,52.5,372.0,246.0,0.8500000000000001,1.1862275769999542,41.99999999999999,2366.0,12.600000000000001,392.0,55.0,4.26,31.999999999999993,4.9,12.178927900000417,68492257.0,11.8,11.7,0.283,4.3,Underweight,Africa
Ethiopia,Developing,2000.0,51.2,391.0,253.0,0.8799999999999999,11.59481765999999,40.599999999999994,1660.0,12.3,404.00000000000006,55.0,4.36,3.0,5.0,123.8762569999999,66537331.0,11.9,11.8,0.0,3.9000000000000004,Underweight,Africa
Fiji,Developing,2015.0,69.9,188.0,0.0,4.195999999999999,0.0,99.0,0.0,62.7,0.0,99.0,5.582,99.0,0.10000000000000009,4921.89629,892149.0,4.0,3.7,0.734,15.3,Severe obesity,Oceania
Fiji,Developing,2014.0,69.7,19.0,0.0,0.009999999999999787,50.539484000000016,99.0,0.0,61.9,0.0,99.0,4.49,99.0,0.10000000000000009,546.3728000000001,88586.0,4.0,3.7,0.727,15.2,Severe obesity,Oceania
Fiji,Developing,2013.0,69.6,192.0,0.0,0.009999999999999787,460.6487805,99.0,0.0,61.1,0.0,99.0,4.26,99.0,0.10000000000000009,4763.68956,879715.0,4.0,3.7,0.719,15.0,Severe obesity,Oceania
Fiji,Developing,2012.0,69.4,195.0,0.0,0.009999999999999787,431.4854874,99.0,0.0,6.200000000000003,0.0,99.0,4.16,99.0,0.10000000000000009,4546.73854,873596.0,4.0,3.7,0.714,14.9,Underweight,Oceania
Fiji,Developing,2011.0,69.2,197.0,0.0,0.009999999999999787,401.7931045,99.0,0.0,59.5,0.0,99.0,4.6,99.0,0.10000000000000009,4353.121392,86786.0,4.0,3.7,0.709,14.7,Severe obesity,Oceania
Fiji,Developing,2010.0,69.1,2.0,0.0,2.25,62.08343533000004,99.0,0.0,58.7,0.0,99.0,4.23,99.0,0.10000000000000009,3651.966784,85995.0,4.0,3.7,0.706,14.6,Severe obesity,Oceania
Fiji,Developing,2009.0,68.9,23.0,0.0,2.31,60.65068445999998,99.0,1.0,58.0,0.0,99.0,4.26,99.0,0.10000000000000009,3369.48247,851967.0,4.0,3.7,0.704,14.5,Severe obesity,Oceania
Fiji,Developing,2008.0,68.7,26.0,0.0,1.9500000000000002,81.04656110999997,99.0,0.0,57.3,0.0,99.0,3.68,99.0,0.10000000000000009,4177.657789,84334.0,4.0,3.7,0.7,14.3,Severe obesity,Oceania
Fiji,Developing,2007.0,68.6,29.0,0.0,2.09,5.889526220999983,99.0,0.0,56.6,0.0,99.0,3.74,99.0,0.10000000000000009,478.82326999999987,834812.0,4.1,3.8,0.698,14.2,Severe obesity,Oceania
Fiji,Developing,2006.0,68.5,211.0,0.0,2.06,52.12416340000004,99.0,136.0,55.9,0.0,98.0,3.84,98.0,0.10000000000000009,3749.9398129999995,827411.0,4.1,3.8,0.695,14.0,Severe obesity,Oceania
Fiji,Developing,2005.0,68.3,214.0,0.0,2.02,64.39203442999997,99.0,0.0,55.1,0.0,97.0,3.61,96.0,0.10000000000000009,3658.63832,821817.0,4.1,3.8,0.699,13.9,Severe obesity,Oceania
Fiji,Developing,2004.0,68.1,218.0,0.0,1.63,43.99452464000001,99.0,37.0,54.2,0.0,96.0,3.61,95.0,0.10000000000000009,3332.918533,818354.0,4.2,3.9,0.691,13.4,Severe obesity,Oceania
Fiji,Developing,2003.0,68.0,22.0,0.0,1.7599999999999998,253.81967050000003,99.0,305.0,53.2,0.0,95.0,3.3500000000000005,94.0,0.10000000000000009,2835.973972,816628.0,4.2,3.9,0.689,13.3,Severe obesity,Oceania
Fiji,Developing,2002.0,67.9,22.0,0.0,1.85,206.071686,99.0,304.0,52.2,0.0,94.0,3.48,93.0,0.10000000000000009,2259.55796,815691.0,4.2,3.9,0.687,13.3,Severe obesity,Oceania
Fiji,Developing,2001.0,67.8,221.0,0.0,1.9299999999999997,20.711912900000016,98.0,17.0,51.2,0.0,92.0,3.28,91.0,0.10000000000000009,238.89172899999994,814218.0,4.3,4.0,0.683,13.2,Severe obesity,Oceania
Fiji,Developing,2000.0,67.7,221.0,0.0,2.05,31.258346159999974,98.0,0.0,5.200000000000003,0.0,91.0,3.87,9.0,0.10000000000000009,276.1337999999996,811223.0,4.3,4.0,0.681,13.1,Underweight,Oceania
Finland,Developing,2015.0,81.1,76.0,0.0,6.872,0.0,90.4,2.0,62.1,0.0,97.0,8.566,97.0,0.10000000000000009,4245.39744,5479531.0,0.8999999999999999,0.7999999999999998,0.893,17.0,Severe obesity,Europe
Finland,Developing,2014.0,89.0,78.0,0.0,8.8,6164.455402,80.4,0.0,61.7,0.0,98.0,9.68,98.0,0.10000000000000009,49914.61864,5461512.0,0.8999999999999999,0.7999999999999998,0.89,17.0,Severe obesity,Europe
Finland,Developing,2013.0,87.0,79.0,0.0,8.97,6115.496624,80.8,2.0,61.39999999999999,0.0,98.0,9.55,98.0,0.10000000000000009,49638.77129999999,5438972.0,0.8999999999999999,0.7999999999999998,0.887,17.0,Severe obesity,Europe
Finland,Developing,2012.0,84.0,82.0,0.0,9.24,5889.012536,81.6,0.0,61.0,0.0,99.0,9.3,99.0,0.10000000000000009,47415.55987,5413971.0,0.8999999999999999,0.7999999999999998,0.884,17.0,Severe obesity,Europe
Finland,Developing,2011.0,83.0,86.0,0.0,9.810000000000002,71.01620837999997,97.8,27.0,6.599999999999998,0.0,99.0,9.1,99.0,0.10000000000000009,579.72415,5388272.0,0.8999999999999999,0.7999999999999998,0.878,16.9,Underweight,Europe
Finland,Developing,2010.0,79.9,89.0,0.0,9.72,591.6691405,91.0,5.0,6.200000000000003,0.0,99.0,9.5,99.0,0.10000000000000009,4622.41516,5363352.0,0.8999999999999999,0.7999999999999998,0.874,16.8,Underweight,Europe
Finland,Developing,2009.0,79.7,91.0,0.0,9.96,579.7384368,95.6,2.0,59.8,0.0,99.0,9.2,99.0,0.10000000000000009,4717.15571,5338871.0,0.8999999999999999,0.7999999999999998,0.878,17.0,Severe obesity,Europe
Finland,Developing,2008.0,79.6,94.0,0.0,10.26,678.88112,93.0,5.0,59.4,0.0,97.0,8.35,99.0,0.10000000000000009,5341.31487,5313399.0,0.8999999999999999,0.7999999999999998,0.876,17.1,Severe obesity,Europe
Finland,Developing,2007.0,79.3,96.0,0.0,10.45,6147.1323,87.4,0.0,59.0,0.0,97.0,8.9,99.0,0.10000000000000009,48288.54909999999,528872.0,0.8999999999999999,0.7999999999999998,0.873,17.2,Severe obesity,Europe
Finland,Developing,2006.0,79.2,96.0,0.0,10.15,524.7775227,85.2,0.0,58.6,0.0,97.0,8.38,97.0,0.10000000000000009,4112.67651,5266268.0,0.8999999999999999,0.7999999999999998,0.869,17.2,Severe obesity,Europe
Finland,Developing,2005.0,78.9,11.0,0.0,9.95,4816.589613,73.4,1.0,58.1,0.0,97.0,8.43,97.0,0.10000000000000009,38969.17163,524696.0,0.8999999999999999,0.7999999999999998,0.864,17.1,Severe obesity,Europe
Finland,Developing,2004.0,78.7,12.0,0.0,9.89,4508.806185,89.6,0.0,57.6,0.0,96.0,8.21,98.0,0.10000000000000009,37636.11173,5228172.0,0.8999999999999999,0.7999999999999998,0.869,18.3,Severe obesity,Europe
Finland,Developing,2003.0,78.4,98.0,0.0,9.31,3869.026302,71.2,0.0,57.1,0.0,96.0,8.15,98.0,0.10000000000000009,32816.1688,521314.0,0.8999999999999999,0.7999999999999998,0.866,18.1,Severe obesity,Europe
Finland,Developing,2002.0,78.1,98.0,0.0,9.25,3099.357319,74.0,0.0,56.6,0.0,95.0,7.81,98.0,0.10000000000000009,26834.2625,52598.0,0.8999999999999999,0.7999999999999998,0.863,18.0,Severe obesity,Europe
Finland,Developing,2001.0,78.0,1.0,0.0,8.94,2775.33544,74.0,1.0,56.1,0.0,95.0,7.43,98.0,0.10000000000000009,24913.24452,51888.0,0.8999999999999999,0.7999999999999998,0.856,17.7,Severe obesity,Europe
Finland,Developing,2000.0,77.5,15.0,0.0,8.59,397.7533689,70.0,0.0,55.5,0.0,96.0,7.22,99.0,0.10000000000000009,24253.2542,517629.0,0.8999999999999999,0.8999999999999999,0.847,17.3,Severe obesity,Europe
France,Developing,2015.0,82.4,78.0,2.0,10.89,0.0,86.0,157.0,62.5,3.0,98.0,10.483999999999998,98.0,0.10000000000000009,36526.7711,6662468.0,0.7000000000000002,0.5999999999999996,0.894,16.3,Severe obesity,Europe
France,Developing,2014.0,82.2,79.0,3.0,11.5,6739.677606,83.0,267.0,62.0,3.0,98.0,11.54,98.0,0.10000000000000009,42955.24287,66331957.0,0.5999999999999996,0.5999999999999996,0.89,16.2,Severe obesity,Europe
France,Developing,2013.0,82.0,81.0,3.0,11.1,6646.953935,74.0,272.0,61.599999999999994,3.0,99.0,11.559999999999999,99.0,0.10000000000000009,42554.1225,6599857.0,0.5999999999999996,0.5999999999999996,0.887,16.2,Severe obesity,Europe
France,Developing,2012.0,81.5,83.0,3.0,11.5,751.3793553,78.0,0.0,61.1,3.0,99.0,11.44,99.0,0.10000000000000009,4838.2444,6565979.0,0.5999999999999996,0.5999999999999996,0.885,16.1,Severe obesity,Europe
France,Developing,2011.0,81.7,83.0,3.0,11.8,683.9190568,74.0,14949.0,6.599999999999998,3.0,99.0,11.329999999999998,99.0,0.10000000000000009,4381.288,65342776.0,0.5999999999999996,0.5999999999999996,0.882,16.1,Underweight,Europe
France,Developing,2010.0,81.3,86.0,3.0,11.7,72.80012109999996,65.0,5048.0,6.100000000000001,3.0,99.0,11.2,99.0,0.10000000000000009,473.3427899999997,6527512.0,0.5999999999999996,0.5999999999999996,0.879,16.0,Underweight,Europe
France,Developing,2009.0,81.1,88.0,3.0,11.8,6415.35735,51.0,1541.0,59.6,3.0,98.0,11.28,98.0,0.10000000000000009,41631.13141,647744.0,0.5999999999999996,0.5999999999999996,0.879,16.0,Severe obesity,Europe
France,Developing,2008.0,89.0,88.0,3.0,11.9,7002.785925,47.0,604.0,59.099999999999994,3.0,98.0,1.5700000000000003,98.0,0.10000000000000009,45413.6571,6437499.0,0.5999999999999996,0.5999999999999996,0.877,16.1,Severe obesity,Europe
France,Developing,2007.0,89.0,89.0,3.0,12.2,64.73714894,42.0,39.0,58.6,3.0,99.0,1.4500000000000002,98.0,0.10000000000000009,416.5839699999997,6416229.0,0.5999999999999996,0.5999999999999996,0.873,16.1,Severe obesity,Europe
France,Developing,2006.0,86.0,92.0,3.0,12.4,5689.991931,39.0,40.0,58.0,4.0,99.0,1.5300000000000002,99.0,0.10000000000000009,36544.58529999999,63621376.0,0.5999999999999996,0.5999999999999996,0.87,16.1,Severe obesity,Europe
France,Developing,2005.0,81.0,93.0,3.0,12.2,5451.701225,35.0,36.0,57.5,4.0,98.0,1.5999999999999996,98.0,0.10000000000000009,34879.72633,63179356.0,0.5999999999999996,0.5999999999999996,0.86,15.5,Severe obesity,Europe
France,Developing,2004.0,82.0,94.0,3.0,13.18,5291.234786,35.0,4448.0,57.0,4.0,99.0,1.5300000000000002,98.0,0.10000000000000009,33874.74255,6274897.0,0.5999999999999996,0.5999999999999996,0.857,15.5,Severe obesity,Europe
France,Developing,2003.0,79.3,99.0,3.0,13.489999999999998,4572.441963,27.999999999999993,0.0,56.4,4.0,96.0,1.4299999999999997,97.0,0.10000000000000009,29691.18158,62244884.0,0.5999999999999996,0.5999999999999996,0.852,15.4,Severe obesity,Europe
France,Developing,2002.0,79.2,11.0,3.0,13.779999999999998,3779.655273,29.0,5185.0,55.8,4.0,97.0,1.2199999999999998,97.0,0.10000000000000009,24275.2426,6185267.0,0.7000000000000002,0.5999999999999996,0.851,15.5,Severe obesity,Europe
France,Developing,2001.0,79.0,13.0,3.0,13.89,3451.185079,27.999999999999993,0.0,55.2,4.0,98.0,9.89,97.0,0.10000000000000009,22527.31775,61357431.0,0.7000000000000002,0.5999999999999996,0.849,15.6,Severe obesity,Europe
France,Developing,2000.0,78.8,13.0,3.0,13.629999999999999,3410.284431,26.0,10000.0,54.6,4.0,98.0,9.77,97.0,0.10000000000000009,22465.64184,6912498.0,0.7000000000000002,0.5999999999999996,0.844,15.7,Severe obesity,Europe
Gabon,Developing,2015.0,66.0,229.0,2.0,2.7780000000000005,0.0,8.0,27.0,36.3,3.0,79.0,4.484,8.0,2.7,7388.984144,193175.0,6.1,5.9,0.694,12.6,Obesity,Africa
Gabon,Developing,2014.0,65.5,237.0,2.0,0.009999999999999787,715.2816939,7.0,33.0,35.8,3.0,68.0,3.44,7.0,2.8,9692.163874,1875713.0,6.1,6.0,0.687,12.6,Obesity,Africa
Gabon,Developing,2013.0,64.6,255.0,2.0,8.86,154.87588790000007,79.0,122.0,35.2,3.0,77.0,3.98,79.0,3.7,9679.742995,1817271.0,6.2,6.1,0.678,12.5,Obesity,Africa
Gabon,Developing,2012.0,63.5,276.0,2.0,8.3,805.3925284,82.0,2.0,34.6,3.0,8.0,3.13,82.0,4.9,9774.18117,1756817.0,6.3,6.2,0.669,12.5,Obesity,Africa
Gabon,Developing,2011.0,62.8,289.0,2.0,8.9,133.52236719999996,75.0,2.0,34.1,3.0,75.0,3.12,75.0,6.0,1716.2258000000002,169711.0,6.4,6.3,0.664,12.5,Obesity,Africa
Gabon,Developing,2010.0,62.3,294.0,2.0,8.85,145.31828200000007,67.0,1.0,33.5,3.0,68.0,3.41,67.0,7.0,8754.113376,16421.0,6.5,6.4,0.66,12.5,Obesity,Africa
Gabon,Developing,2009.0,61.7,31.0,2.0,8.64,52.310862759999964,79.0,0.0,33.0,3.0,74.0,3.43,76.0,8.0,763.6622299999999,1586754.0,6.7,6.5,0.652,12.4,Obesity,Africa
Gabon,Developing,2008.0,61.6,298.0,2.0,8.75,11.054224739999995,82.0,3.0,32.4,3.0,81.0,2.54,82.0,8.9,194.27459999999974,1536411.0,6.8,6.6,0.651,12.4,Obesity,Africa
Gabon,Developing,2007.0,61.6,291.0,2.0,9.02,545.4389573,75.0,0.0,31.9,3.0,78.0,2.86,81.0,10.0,8352.81711,1489193.0,6.9,6.8,0.645,12.4,Obesity,Africa
Gabon,Developing,2006.0,61.4,288.0,2.0,8.01,40.53719811999997,52.0,90.0,31.4,3.0,44.0,2.88,45.0,10.7,727.7773450000004,1444844.0,7.1,6.9,0.646,12.4,Obesity,Africa
Gabon,Developing,2005.0,65.0,37.000000000000014,2.0,7.72,353.2438029,27.999999999999993,0.0,3.799999999999997,3.0,44.0,2.76,45.0,10.9,6741.293948,143126.0,7.2,7.1,0.64,12.4,Underweight,Africa
Gabon,Developing,2004.0,59.7,322.0,2.0,8.13,443.4750634,60.8,63.0,3.299999999999997,3.0,44.0,3.2600000000000002,45.0,11.1,5685.577736,136425.0,7.4,7.2,0.64,12.3,Underweight,Africa
Gabon,Developing,2003.0,59.7,32.0,2.0,6.47,352.232365,65.0,0.0,29.8,3.0,44.0,3.48,45.0,11.0,4892.11618,1328146.0,7.5,7.4,0.638,12.3,Overweight,Africa
Gabon,Developing,2002.0,59.7,315.0,2.0,8.34,22.690399049999996,60.8,110.0,29.2,3.0,44.0,3.22,45.0,10.7,412.55270999999993,129449.0,7.7,7.5,0.636,12.3,Overweight,Africa
Gabon,Developing,2001.0,59.8,37.000000000000014,2.0,9.29,183.69807779999996,62.599999999999994,5129.0,28.7,3.0,44.0,3.23,45.0,10.1,3976.14887,1262259.0,7.8,7.7,0.633,12.3,Overweight,Africa
Gabon,Developing,2000.0,61.0,296.0,2.0,8.87,218.17274729999997,60.8,15.0,28.1,3.0,44.0,2.89,45.0,9.5,4116.46693,1231122.0,8.0,7.8,0.637,12.2,Overweight,Africa
Gambia,Developing,2015.0,61.1,262.0,3.0,0.009999999999999787,0.0,97.0,71.0,27.3,5.0,96.0,6.616,97.0,1.7,462.71478470000056,757960.0,7.3,7.2,0.45,8.9,Overweight,Africa
Gambia,Developing,2014.0,68.0,266.0,3.0,0.009999999999999787,0.0,96.0,1.0,26.7,5.0,97.0,7.34,96.0,1.7,524.97653704,3038484.8000000007,7.5,7.3,0.449,8.9,Overweight,Africa
Gambia,Developing,2013.0,66.0,266.0,3.0,0.009999999999999787,0.0,97.0,0.0,26.0,5.0,96.0,6.49,97.0,1.6,620.1532717600003,2985422.5999999996,7.6,7.5,0.445,8.9,Overweight,Africa
Gambia,Developing,2012.0,62.0,269.0,3.0,0.009999999999999787,0.0,98.0,0.0,25.4,5.0,98.0,6.12,98.0,1.4,348.5998404200009,4441936.0,7.8,7.7,0.44,8.8,Overweight,Africa
Gambia,Developing,2011.0,59.8,277.0,3.0,3.41,0.0,96.0,0.0,24.8,5.0,95.0,6.24,96.0,1.8,274.9354913799998,567379.1999999993,8.0,7.9,0.441,8.7,Healthy range,Africa
Gambia,Developing,2010.0,59.3,284.0,3.0,3.48,0.0,97.0,2.0,24.1,6.0,97.0,5.75,97.0,2.1,623.25417174,9931123.799999999,8.2,8.1,0.439,8.8,Healthy range,Africa
Gambia,Developing,2009.0,59.0,286.0,3.0,2.99,0.0,97.0,0.0,23.5,6.0,97.0,5.85,98.0,2.7,623.25417174,9931123.799999999,8.4,8.3,0.434,8.9,Healthy range,Africa
Gambia,Developing,2008.0,58.7,287.0,3.0,2.79,0.0,98.0,0.0,22.8,6.0,96.0,5.95,96.0,3.0,572.6707580000002,2153665.799999999,8.6,8.5,0.426,8.6,Healthy range,Africa
Gambia,Developing,2007.0,58.5,288.0,3.0,2.64,0.0,97.0,0.0,22.2,6.0,94.0,5.76,95.0,3.1,525.2334137400003,7916960.600000001,8.8,8.7,0.42,8.4,Healthy range,Africa
